Nombre,Puntaje,Fecha
VALERIA,1030624,"01/08/2026, 12:00:00 AM"
VALERIA,523810,"01/13/2026, 12:00:00 AM"
SEBAS,961,"02/08/2026, 12:00:00 AM"
DANIELA,639486,"02/16/2026, 12:00:00 AM"
DANIELA,35964,"01/02/2026, 12:00:00 AM"
SEBAS,508923,"02/09/2026, 12:00:00 AM"
CHOCHO,907039,"01/10/2026, 12:00:00 AM"
CHOCHO,47443,"01/26/2026, 12:00:00 AM"
SEBAS,1104,"02/17/2026, 12:00:00 AM"
CARO,739489,"02/06/2026, 12:00:00 AM"
DANIELA,370598,"02/16/2026, 12:00:00 AM"
CHOCHO,440860,"01/06/2026, 12:00:00 AM"
VALERIA,204577,"01/11/2026, 12:00:00 AM"
EVELYN,716078,"01/01/2026, 12:00:00 AM"
EDWIN,77759,"03/01/2026, 12:00:00 AM"
MAGALY,106770,"01/26/2026, 12:00:00 AM"
SEBAS,893,"02/18/2026, 12:00:00 AM"
CHOCHO,58044,"01/25/2026, 12:00:00 AM"
DIEGO,456238,"02/10/2026, 12:00:00 AM"
EDWIN,88401,"01/20/2026, 12:00:00 AM"
EVELYN,639364,"02/10/2026, 12:00:00 AM"
CARO,58684,"01/22/2026, 12:00:00 AM"
VALERIA,40946,"01/05/2026, 12:00:00 AM"
CHOCHO,51239,"01/29/2026, 12:00:00 AM"
CHOCHO,1167,"01/04/2026, 12:00:00 AM"
EDWIN,288351,"02/14/2026, 12:00:00 AM"
CARO,43012,"03/01/2026, 12:00:00 AM"
MAGALY,1092329,"02/01/2026, 12:00:00 AM"
MAGALY,1206,"02/25/2026, 12:00:00 AM"
CARO,1165040,"01/08/2026, 12:00:00 AM"
EVELYN,477032,"01/11/2026, 12:00:00 AM"
VALERIA,472089,"02/20/2026, 12:00:00 AM"
SEBAS,52046,"01/20/2026, 12:00:00 AM"
CHOCHO,717517,"01/25/2026, 12:00:00 AM"
SEBAS,42283,"01/26/2026, 12:00:00 AM"
SEBAS,46454,"02/18/2026, 12:00:00 AM"
MAGALY,837,"01/21/2026, 12:00:00 AM"
MAGALY,39972,"02/02/2026, 12:00:00 AM"
DIEGO,56085,"02/02/2026, 12:00:00 AM"
VALERIA,47998,"01/11/2026, 12:00:00 AM"
EVELYN,987,"01/03/2026, 12:00:00 AM"
DANIELA,274630,"01/31/2026, 12:00:00 AM"
SEBAS,751,"02/02/2026, 12:00:00 AM"
DANIELA,190733,"02/21/2026, 12:00:00 AM"
DANIELA,177558,"02/23/2026, 12:00:00 AM"
CARO,237937,"02/11/2026, 12:00:00 AM"
EDWIN,412893,"02/17/2026, 12:00:00 AM"
EVELYN,1174682,"02/11/2026, 12:00:00 AM"
EDWIN,1183,"01/16/2026, 12:00:00 AM"
SEBAS,46811,"01/16/2026, 12:00:00 AM"
CHOCHO,266899,"01/28/2026, 12:00:00 AM"
MAGALY,102862,"01/27/2026, 12:00:00 AM"
CHOCHO,1014737,"02/01/2026, 12:00:00 AM"
DANIELA,918586,"01/26/2026, 12:00:00 AM"
SEBAS,55361,"01/04/2026, 12:00:00 AM"
DANIELA,537104,"02/25/2026, 12:00:00 AM"
MAGALY,815,"02/24/2026, 12:00:00 AM"
MAGALY,242379,"01/18/2026, 12:00:00 AM"
CARO,41350,"02/20/2026, 12:00:00 AM"
CARO,945,"01/28/2026, 12:00:00 AM"
SEBAS,39822,"02/14/2026, 12:00:00 AM"
EVELYN,417450,"02/15/2026, 12:00:00 AM"
DIEGO,201401,"01/22/2026, 12:00:00 AM"
CARO,271523,"02/16/2026, 12:00:00 AM"
DANIELA,93727,"01/05/2026, 12:00:00 AM"
CHOCHO,1252,"01/14/2026, 12:00:00 AM"
EDWIN,1255,"01/21/2026, 12:00:00 AM"
CARO,706,"01/21/2026, 12:00:00 AM"
EDWIN,36287,"01/26/2026, 12:00:00 AM"
SEBAS,1067,"01/05/2026, 12:00:00 AM"
CARO,41804,"01/12/2026, 12:00:00 AM"
DIEGO,716487,"02/19/2026, 12:00:00 AM"
SEBAS,43502,"01/13/2026, 12:00:00 AM"
CHOCHO,462103,"02/01/2026, 12:00:00 AM"
CARO,37206,"02/28/2026, 12:00:00 AM"
MAGALY,1025,"01/23/2026, 12:00:00 AM"
DANIELA,52934,"01/26/2026, 12:00:00 AM"
EDWIN,1274,"02/20/2026, 12:00:00 AM"
EDWIN,64651,"01/11/2026, 12:00:00 AM"
DANIELA,800,"01/16/2026, 12:00:00 AM"
EDWIN,128850,"02/14/2026, 12:00:00 AM"
DIEGO,648176,"02/08/2026, 12:00:00 AM"
SEBAS,417471,"01/20/2026, 12:00:00 AM"
EDWIN,894,"02/27/2026, 12:00:00 AM"
MAGALY,258147,"02/21/2026, 12:00:00 AM"
EVELYN,250396,"02/06/2026, 12:00:00 AM"
DIEGO,423804,"02/05/2026, 12:00:00 AM"
CARO,281943,"02/07/2026, 12:00:00 AM"
EDWIN,101002,"02/25/2026, 12:00:00 AM"
SEBAS,267894,"02/18/2026, 12:00:00 AM"
SEBAS,175893,"01/30/2026, 12:00:00 AM"
EDWIN,98228,"02/22/2026, 12:00:00 AM"
EVELYN,62971,"02/12/2026, 12:00:00 AM"
SEBAS,37824,"01/10/2026, 12:00:00 AM"
CARO,63370,"01/13/2026, 12:00:00 AM"
SEBAS,264348,"02/24/2026, 12:00:00 AM"
MAGALY,48496,"01/30/2026, 12:00:00 AM"
DANIELA,1175,"01/15/2026, 12:00:00 AM"
MAGALY,50673,"02/18/2026, 12:00:00 AM"
EVELYN,316154,"01/15/2026, 12:00:00 AM"
DIEGO,607758,"01/20/2026, 12:00:00 AM"
DANIELA,64434,"01/06/2026, 12:00:00 AM"
EDWIN,982,"02/10/2026, 12:00:00 AM"
CHOCHO,1202757,"01/22/2026, 12:00:00 AM"
DANIELA,313109,"02/07/2026, 12:00:00 AM"
VALERIA,1131876,"02/04/2026, 12:00:00 AM"
DANIELA,110032,"02/16/2026, 12:00:00 AM"
EDWIN,317578,"01/04/2026, 12:00:00 AM"
VALERIA,42947,"01/23/2026, 12:00:00 AM"
VALERIA,934,"02/06/2026, 12:00:00 AM"
EDWIN,940324,"01/23/2026, 12:00:00 AM"
EDWIN,439783,"01/25/2026, 12:00:00 AM"
DIEGO,991,"01/10/2026, 12:00:00 AM"
MAGALY,627448,"01/14/2026, 12:00:00 AM"
EVELYN,265286,"01/16/2026, 12:00:00 AM"
MAGALY,54026,"01/03/2026, 12:00:00 AM"
DIEGO,818658,"01/25/2026, 12:00:00 AM"
CARO,784,"01/21/2026, 12:00:00 AM"
SEBAS,81930,"01/14/2026, 12:00:00 AM"
CARO,965473,"02/25/2026, 12:00:00 AM"
CHOCHO,953924,"01/07/2026, 12:00:00 AM"
CHOCHO,264230,"01/18/2026, 12:00:00 AM"
DANIELA,1299260,"01/10/2026, 12:00:00 AM"
CARO,391941,"02/10/2026, 12:00:00 AM"
SEBAS,89642,"01/07/2026, 12:00:00 AM"
VALERIA,70205,"02/27/2026, 12:00:00 AM"
SEBAS,47358,"01/08/2026, 12:00:00 AM"
DIEGO,936,"02/05/2026, 12:00:00 AM"
MAGALY,288517,"02/01/2026, 12:00:00 AM"
EVELYN,947223,"01/22/2026, 12:00:00 AM"
SEBAS,107054,"02/10/2026, 12:00:00 AM"
DIEGO,80426,"02/26/2026, 12:00:00 AM"
MAGALY,1194,"01/06/2026, 12:00:00 AM"
EVELYN,127913,"02/05/2026, 12:00:00 AM"
CARO,41900,"01/11/2026, 12:00:00 AM"
CARO,838,"02/21/2026, 12:00:00 AM"
CARO,596624,"02/16/2026, 12:00:00 AM"
CARO,56543,"01/02/2026, 12:00:00 AM"
CHOCHO,809,"01/22/2026, 12:00:00 AM"
DANIELA,445538,"01/18/2026, 12:00:00 AM"
EVELYN,564082,"02/04/2026, 12:00:00 AM"
VALERIA,38236,"02/22/2026, 12:00:00 AM"
EVELYN,318753,"01/17/2026, 12:00:00 AM"
VALERIA,54186,"01/19/2026, 12:00:00 AM"
MAGALY,429087,"02/01/2026, 12:00:00 AM"
VALERIA,45288,"02/08/2026, 12:00:00 AM"
VALERIA,42786,"02/21/2026, 12:00:00 AM"
DANIELA,768651,"02/24/2026, 12:00:00 AM"
DANIELA,469970,"03/01/2026, 12:00:00 AM"
VALERIA,261423,"01/02/2026, 12:00:00 AM"
CHOCHO,44710,"01/15/2026, 12:00:00 AM"
CARO,1170704,"01/11/2026, 12:00:00 AM"
CARO,37540,"02/21/2026, 12:00:00 AM"
CARO,898446,"02/02/2026, 12:00:00 AM"
CHOCHO,93934,"01/17/2026, 12:00:00 AM"
CARO,1277,"02/19/2026, 12:00:00 AM"
DIEGO,588237,"01/13/2026, 12:00:00 AM"
CHOCHO,1169,"02/01/2026, 12:00:00 AM"
SEBAS,797573,"02/18/2026, 12:00:00 AM"
DANIELA,295116,"02/02/2026, 12:00:00 AM"
DANIELA,35251,"01/23/2026, 12:00:00 AM"
CARO,462489,"01/23/2026, 12:00:00 AM"
CHOCHO,259719,"01/04/2026, 12:00:00 AM"
CARO,638324,"02/13/2026, 12:00:00 AM"
VALERIA,45726,"01/18/2026, 12:00:00 AM"
CHOCHO,95525,"02/27/2026, 12:00:00 AM"
MAGALY,125657,"02/10/2026, 12:00:00 AM"
VALERIA,95736,"02/10/2026, 12:00:00 AM"
SEBAS,1098354,"01/30/2026, 12:00:00 AM"
DANIELA,1217821,"02/13/2026, 12:00:00 AM"
DIEGO,104325,"02/28/2026, 12:00:00 AM"
VALERIA,844,"02/03/2026, 12:00:00 AM"
CARO,1260,"02/03/2026, 12:00:00 AM"
EVELYN,71700,"02/03/2026, 12:00:00 AM"
CARO,817,"02/21/2026, 12:00:00 AM"
EVELYN,477587,"02/20/2026, 12:00:00 AM"
DANIELA,543951,"02/28/2026, 12:00:00 AM"
CARO,860,"01/24/2026, 12:00:00 AM"
EDWIN,93549,"02/17/2026, 12:00:00 AM"
CHOCHO,223127,"01/06/2026, 12:00:00 AM"
CHOCHO,437094,"02/10/2026, 12:00:00 AM"
CHOCHO,95713,"01/30/2026, 12:00:00 AM"
DANIELA,36581,"01/25/2026, 12:00:00 AM"
DANIELA,102665,"02/02/2026, 12:00:00 AM"
DIEGO,1008,"01/29/2026, 12:00:00 AM"
EVELYN,521592,"02/15/2026, 12:00:00 AM"
EDWIN,1227645,"02/18/2026, 12:00:00 AM"
MAGALY,308068,"01/19/2026, 12:00:00 AM"
DANIELA,630754,"01/10/2026, 12:00:00 AM"
CHOCHO,93599,"02/14/2026, 12:00:00 AM"
CHOCHO,275405,"01/19/2026, 12:00:00 AM"
VALERIA,1258,"02/26/2026, 12:00:00 AM"
DANIELA,926,"01/28/2026, 12:00:00 AM"
DANIELA,1154484,"01/30/2026, 12:00:00 AM"
VALERIA,476450,"02/08/2026, 12:00:00 AM"
CHOCHO,126188,"02/07/2026, 12:00:00 AM"
DIEGO,523265,"02/17/2026, 12:00:00 AM"
DIEGO,805,"01/28/2026, 12:00:00 AM"
VALERIA,378303,"01/15/2026, 12:00:00 AM"
EVELYN,635456,"02/10/2026, 12:00:00 AM"
VALERIA,1272,"01/27/2026, 12:00:00 AM"
DIEGO,79713,"01/03/2026, 12:00:00 AM"
CARO,79708,"02/22/2026, 12:00:00 AM"
SEBAS,919144,"01/22/2026, 12:00:00 AM"
DANIELA,55296,"01/12/2026, 12:00:00 AM"
SEBAS,191952,"02/23/2026, 12:00:00 AM"
EVELYN,178622,"01/28/2026, 12:00:00 AM"
DIEGO,128881,"03/01/2026, 12:00:00 AM"
DANIELA,260095,"01/10/2026, 12:00:00 AM"
CHOCHO,82100,"02/05/2026, 12:00:00 AM"
CHOCHO,175817,"01/17/2026, 12:00:00 AM"
VALERIA,176031,"01/20/2026, 12:00:00 AM"
CARO,258776,"01/03/2026, 12:00:00 AM"
EDWIN,216674,"01/26/2026, 12:00:00 AM"
DANIELA,61735,"02/23/2026, 12:00:00 AM"
CHOCHO,207708,"01/08/2026, 12:00:00 AM"
CHOCHO,1236368,"01/01/2026, 12:00:00 AM"
EDWIN,1013,"01/26/2026, 12:00:00 AM"
SEBAS,209684,"02/17/2026, 12:00:00 AM"
EDWIN,778428,"01/15/2026, 12:00:00 AM"
CARO,364333,"01/29/2026, 12:00:00 AM"
EDWIN,311634,"02/10/2026, 12:00:00 AM"
DANIELA,350241,"02/23/2026, 12:00:00 AM"
MAGALY,245217,"02/15/2026, 12:00:00 AM"
SEBAS,62314,"02/10/2026, 12:00:00 AM"
DIEGO,834744,"02/17/2026, 12:00:00 AM"
EVELYN,629714,"02/17/2026, 12:00:00 AM"
CARO,537308,"01/04/2026, 12:00:00 AM"
DIEGO,913627,"01/15/2026, 12:00:00 AM"
MAGALY,121470,"01/20/2026, 12:00:00 AM"
CHOCHO,122509,"02/12/2026, 12:00:00 AM"
VALERIA,1187834,"02/14/2026, 12:00:00 AM"
MAGALY,795,"01/14/2026, 12:00:00 AM"
VALERIA,1229933,"03/01/2026, 12:00:00 AM"
SEBAS,95445,"02/12/2026, 12:00:00 AM"
DIEGO,47675,"01/18/2026, 12:00:00 AM"
EVELYN,724,"01/31/2026, 12:00:00 AM"
VALERIA,1270699,"02/28/2026, 12:00:00 AM"
CARO,1120,"02/01/2026, 12:00:00 AM"
MAGALY,1190071,"02/26/2026, 12:00:00 AM"
CHOCHO,947,"02/05/2026, 12:00:00 AM"
CHOCHO,1106928,"01/12/2026, 12:00:00 AM"
EDWIN,278501,"01/10/2026, 12:00:00 AM"
MAGALY,819815,"01/05/2026, 12:00:00 AM"
VALERIA,54827,"01/10/2026, 12:00:00 AM"
EDWIN,63406,"01/05/2026, 12:00:00 AM"
DANIELA,408024,"01/27/2026, 12:00:00 AM"
SEBAS,128335,"01/30/2026, 12:00:00 AM"
SEBAS,59098,"01/01/2026, 12:00:00 AM"
EVELYN,82197,"01/09/2026, 12:00:00 AM"
VALERIA,982251,"02/10/2026, 12:00:00 AM"
CHOCHO,95706,"01/31/2026, 12:00:00 AM"
EDWIN,1245,"02/13/2026, 12:00:00 AM"
CARO,712798,"02/25/2026, 12:00:00 AM"
DIEGO,303638,"01/05/2026, 12:00:00 AM"
DANIELA,43328,"02/10/2026, 12:00:00 AM"
EDWIN,567687,"01/11/2026, 12:00:00 AM"
MAGALY,872462,"02/19/2026, 12:00:00 AM"
SEBAS,183419,"01/09/2026, 12:00:00 AM"
CARO,1227704,"01/04/2026, 12:00:00 AM"
EVELYN,237778,"02/13/2026, 12:00:00 AM"
EDWIN,1159,"02/03/2026, 12:00:00 AM"
VALERIA,72501,"01/12/2026, 12:00:00 AM"
CARO,84333,"01/05/2026, 12:00:00 AM"
SEBAS,85127,"02/24/2026, 12:00:00 AM"
EVELYN,117684,"01/30/2026, 12:00:00 AM"
SEBAS,1051,"01/30/2026, 12:00:00 AM"
SEBAS,632883,"01/23/2026, 12:00:00 AM"
CHOCHO,482838,"02/04/2026, 12:00:00 AM"
VALERIA,194517,"01/14/2026, 12:00:00 AM"
CARO,57879,"02/24/2026, 12:00:00 AM"
DANIELA,99374,"01/13/2026, 12:00:00 AM"
MAGALY,1144,"01/22/2026, 12:00:00 AM"
MAGALY,53716,"01/25/2026, 12:00:00 AM"
EDWIN,1075872,"02/07/2026, 12:00:00 AM"
MAGALY,37097,"01/06/2026, 12:00:00 AM"
CARO,86391,"01/01/2026, 12:00:00 AM"
DANIELA,497631,"01/06/2026, 12:00:00 AM"
VALERIA,38914,"02/26/2026, 12:00:00 AM"
EVELYN,618507,"01/27/2026, 12:00:00 AM"
MAGALY,1091239,"01/28/2026, 12:00:00 AM"
DANIELA,1127,"01/29/2026, 12:00:00 AM"
DANIELA,457694,"02/25/2026, 12:00:00 AM"
VALERIA,258743,"01/27/2026, 12:00:00 AM"
CHOCHO,114982,"02/05/2026, 12:00:00 AM"
EVELYN,39529,"01/07/2026, 12:00:00 AM"
CARO,488925,"02/26/2026, 12:00:00 AM"
EDWIN,86791,"01/29/2026, 12:00:00 AM"
SEBAS,866253,"01/12/2026, 12:00:00 AM"
EVELYN,1030874,"01/07/2026, 12:00:00 AM"
DIEGO,1046596,"02/28/2026, 12:00:00 AM"
DIEGO,829779,"01/04/2026, 12:00:00 AM"
SEBAS,223894,"01/04/2026, 12:00:00 AM"
CHOCHO,213238,"01/14/2026, 12:00:00 AM"
CARO,564572,"01/06/2026, 12:00:00 AM"
EVELYN,77688,"02/13/2026, 12:00:00 AM"
EVELYN,769,"01/29/2026, 12:00:00 AM"
DANIELA,107950,"02/22/2026, 12:00:00 AM"
VALERIA,311362,"02/10/2026, 12:00:00 AM"
CHOCHO,806115,"02/25/2026, 12:00:00 AM"
DIEGO,58037,"01/25/2026, 12:00:00 AM"
CHOCHO,429455,"02/14/2026, 12:00:00 AM"
VALERIA,322803,"02/13/2026, 12:00:00 AM"
EVELYN,47444,"02/24/2026, 12:00:00 AM"
EDWIN,123695,"01/16/2026, 12:00:00 AM"
DANIELA,1044025,"02/04/2026, 12:00:00 AM"
VALERIA,584784,"02/28/2026, 12:00:00 AM"
MAGALY,198784,"02/24/2026, 12:00:00 AM"
EVELYN,541202,"01/09/2026, 12:00:00 AM"
EDWIN,981656,"01/04/2026, 12:00:00 AM"
EVELYN,558777,"02/12/2026, 12:00:00 AM"
CHOCHO,59914,"01/11/2026, 12:00:00 AM"
MAGALY,922,"02/18/2026, 12:00:00 AM"
MAGALY,61917,"02/28/2026, 12:00:00 AM"
MAGALY,52196,"02/17/2026, 12:00:00 AM"
MAGALY,411155,"02/28/2026, 12:00:00 AM"
CHOCHO,718395,"02/12/2026, 12:00:00 AM"
CARO,176172,"01/09/2026, 12:00:00 AM"
VALERIA,462461,"02/06/2026, 12:00:00 AM"
CARO,1237,"02/10/2026, 12:00:00 AM"
SEBAS,232615,"01/23/2026, 12:00:00 AM"
MAGALY,422881,"01/13/2026, 12:00:00 AM"
MAGALY,556889,"01/18/2026, 12:00:00 AM"
MAGALY,77601,"01/01/2026, 12:00:00 AM"
CHOCHO,50756,"01/07/2026, 12:00:00 AM"
MAGALY,1218,"01/18/2026, 12:00:00 AM"
SEBAS,481246,"01/16/2026, 12:00:00 AM"
CARO,121429,"02/22/2026, 12:00:00 AM"
EVELYN,1145,"02/21/2026, 12:00:00 AM"
EDWIN,1171705,"01/01/2026, 12:00:00 AM"
CHOCHO,1296311,"02/16/2026, 12:00:00 AM"
EVELYN,953,"02/20/2026, 12:00:00 AM"
VALERIA,58133,"01/03/2026, 12:00:00 AM"
MAGALY,103654,"01/23/2026, 12:00:00 AM"
DIEGO,58037,"01/09/2026, 12:00:00 AM"
DANIELA,1259,"02/18/2026, 12:00:00 AM"
MAGALY,323462,"02/08/2026, 12:00:00 AM"
EDWIN,314289,"01/23/2026, 12:00:00 AM"
DIEGO,106583,"01/18/2026, 12:00:00 AM"
DIEGO,61760,"02/27/2026, 12:00:00 AM"
DANIELA,704,"01/03/2026, 12:00:00 AM"
CARO,540429,"02/14/2026, 12:00:00 AM"
MAGALY,105451,"02/03/2026, 12:00:00 AM"
DANIELA,72046,"01/01/2026, 12:00:00 AM"
SEBAS,82256,"01/17/2026, 12:00:00 AM"
EVELYN,187953,"02/04/2026, 12:00:00 AM"
EVELYN,860150,"01/04/2026, 12:00:00 AM"
CARO,1204957,"01/03/2026, 12:00:00 AM"
DANIELA,119736,"01/05/2026, 12:00:00 AM"
EDWIN,43102,"01/24/2026, 12:00:00 AM"
MAGALY,734512,"01/27/2026, 12:00:00 AM"
MAGALY,269060,"01/14/2026, 12:00:00 AM"
DIEGO,1144,"02/15/2026, 12:00:00 AM"
DIEGO,46644,"01/17/2026, 12:00:00 AM"
MAGALY,936,"02/05/2026, 12:00:00 AM"
CARO,520792,"01/15/2026, 12:00:00 AM"
MAGALY,1296,"03/01/2026, 12:00:00 AM"
MAGALY,772110,"02/15/2026, 12:00:00 AM"
EVELYN,1088796,"02/16/2026, 12:00:00 AM"
EDWIN,101822,"02/27/2026, 12:00:00 AM"
DIEGO,63351,"01/29/2026, 12:00:00 AM"
SEBAS,1229642,"01/06/2026, 12:00:00 AM"
EDWIN,62777,"02/10/2026, 12:00:00 AM"
CHOCHO,993,"02/21/2026, 12:00:00 AM"
DIEGO,108546,"01/30/2026, 12:00:00 AM"
EVELYN,44852,"01/03/2026, 12:00:00 AM"
CHOCHO,204026,"02/12/2026, 12:00:00 AM"
VALERIA,36965,"02/23/2026, 12:00:00 AM"
DIEGO,41301,"01/04/2026, 12:00:00 AM"
MAGALY,1016,"01/07/2026, 12:00:00 AM"
EDWIN,44556,"02/20/2026, 12:00:00 AM"
DANIELA,319448,"01/17/2026, 12:00:00 AM"
MAGALY,126522,"01/29/2026, 12:00:00 AM"
EDWIN,1179,"01/06/2026, 12:00:00 AM"
MAGALY,1201,"01/02/2026, 12:00:00 AM"
MAGALY,104223,"01/24/2026, 12:00:00 AM"
MAGALY,86305,"01/06/2026, 12:00:00 AM"
CARO,254172,"01/31/2026, 12:00:00 AM"
SEBAS,92888,"02/08/2026, 12:00:00 AM"
EVELYN,36047,"02/11/2026, 12:00:00 AM"
EVELYN,586735,"02/21/2026, 12:00:00 AM"
SEBAS,767,"02/27/2026, 12:00:00 AM"
EVELYN,954279,"02/07/2026, 12:00:00 AM"
DANIELA,898545,"02/11/2026, 12:00:00 AM"
EVELYN,44030,"01/21/2026, 12:00:00 AM"
EVELYN,827,"01/02/2026, 12:00:00 AM"
EVELYN,997,"02/11/2026, 12:00:00 AM"
CARO,490592,"02/13/2026, 12:00:00 AM"
CARO,47412,"01/07/2026, 12:00:00 AM"
SEBAS,40117,"02/12/2026, 12:00:00 AM"
MAGALY,526505,"01/06/2026, 12:00:00 AM"
CARO,381364,"01/02/2026, 12:00:00 AM"
VALERIA,90815,"01/15/2026, 12:00:00 AM"
DIEGO,64323,"02/24/2026, 12:00:00 AM"
VALERIA,58468,"02/11/2026, 12:00:00 AM"
SEBAS,1083,"02/27/2026, 12:00:00 AM"
DANIELA,1264,"01/11/2026, 12:00:00 AM"
MAGALY,55949,"02/26/2026, 12:00:00 AM"
MAGALY,302639,"03/01/2026, 12:00:00 AM"
MAGALY,374368,"02/18/2026, 12:00:00 AM"
EVELYN,554286,"01/30/2026, 12:00:00 AM"
EDWIN,247939,"01/21/2026, 12:00:00 AM"
EDWIN,51882,"01/09/2026, 12:00:00 AM"
SEBAS,468386,"02/26/2026, 12:00:00 AM"
DIEGO,292322,"01/14/2026, 12:00:00 AM"
VALERIA,424810,"02/17/2026, 12:00:00 AM"
DIEGO,626845,"02/04/2026, 12:00:00 AM"
CHOCHO,231795,"02/20/2026, 12:00:00 AM"
DANIELA,561492,"01/09/2026, 12:00:00 AM"
DANIELA,111551,"02/07/2026, 12:00:00 AM"
DANIELA,875,"02/23/2026, 12:00:00 AM"
DIEGO,197056,"02/13/2026, 12:00:00 AM"
CARO,266855,"01/10/2026, 12:00:00 AM"
DIEGO,1006,"02/19/2026, 12:00:00 AM"
VALERIA,46251,"02/21/2026, 12:00:00 AM"
MAGALY,938337,"02/13/2026, 12:00:00 AM"
DANIELA,512264,"02/28/2026, 12:00:00 AM"
MAGALY,456011,"02/11/2026, 12:00:00 AM"
VALERIA,709680,"03/01/2026, 12:00:00 AM"
EVELYN,110411,"02/26/2026, 12:00:00 AM"
SEBAS,105092,"01/04/2026, 12:00:00 AM"
MAGALY,217915,"02/22/2026, 12:00:00 AM"
MAGALY,449273,"02/18/2026, 12:00:00 AM"
VALERIA,969666,"02/21/2026, 12:00:00 AM"
DIEGO,47632,"01/28/2026, 12:00:00 AM"
VALERIA,84073,"02/23/2026, 12:00:00 AM"
CHOCHO,74911,"01/17/2026, 12:00:00 AM"
CARO,228853,"01/23/2026, 12:00:00 AM"
EVELYN,1284024,"02/05/2026, 12:00:00 AM"
DIEGO,833,"02/27/2026, 12:00:00 AM"
CHOCHO,1299,"02/14/2026, 12:00:00 AM"
CHOCHO,79785,"02/28/2026, 12:00:00 AM"
EVELYN,227850,"02/09/2026, 12:00:00 AM"
EDWIN,396890,"01/19/2026, 12:00:00 AM"
EVELYN,493148,"01/04/2026, 12:00:00 AM"
DANIELA,292830,"02/16/2026, 12:00:00 AM"
EVELYN,555826,"02/13/2026, 12:00:00 AM"
EDWIN,830166,"01/04/2026, 12:00:00 AM"
DIEGO,80985,"02/27/2026, 12:00:00 AM"
SEBAS,597650,"02/24/2026, 12:00:00 AM"
MAGALY,111144,"01/17/2026, 12:00:00 AM"
DIEGO,125210,"02/07/2026, 12:00:00 AM"
MAGALY,1063655,"01/05/2026, 12:00:00 AM"
CARO,888,"01/29/2026, 12:00:00 AM"
SEBAS,1162959,"02/18/2026, 12:00:00 AM"
MAGALY,110037,"02/12/2026, 12:00:00 AM"
DIEGO,593557,"02/17/2026, 12:00:00 AM"
MAGALY,51666,"02/12/2026, 12:00:00 AM"
EDWIN,1131036,"02/17/2026, 12:00:00 AM"
CARO,304081,"01/10/2026, 12:00:00 AM"
MAGALY,561184,"02/11/2026, 12:00:00 AM"
DIEGO,54982,"01/05/2026, 12:00:00 AM"
MAGALY,272246,"02/06/2026, 12:00:00 AM"
EVELYN,59008,"01/04/2026, 12:00:00 AM"
CARO,200950,"02/06/2026, 12:00:00 AM"
DIEGO,429304,"01/30/2026, 12:00:00 AM"
VALERIA,99725,"02/24/2026, 12:00:00 AM"
EVELYN,62068,"02/10/2026, 12:00:00 AM"
CHOCHO,56251,"01/30/2026, 12:00:00 AM"
DIEGO,1205556,"02/27/2026, 12:00:00 AM"
EDWIN,129926,"01/23/2026, 12:00:00 AM"
VALERIA,945547,"02/03/2026, 12:00:00 AM"
DIEGO,613031,"01/05/2026, 12:00:00 AM"
DANIELA,801,"01/08/2026, 12:00:00 AM"
SEBAS,180359,"01/21/2026, 12:00:00 AM"
SEBAS,277599,"02/21/2026, 12:00:00 AM"
DIEGO,978,"02/14/2026, 12:00:00 AM"
DIEGO,926,"02/13/2026, 12:00:00 AM"
EVELYN,408852,"01/16/2026, 12:00:00 AM"
EDWIN,124760,"02/03/2026, 12:00:00 AM"
DIEGO,926923,"02/26/2026, 12:00:00 AM"
DIEGO,789,"01/04/2026, 12:00:00 AM"
EDWIN,1128960,"01/25/2026, 12:00:00 AM"
DIEGO,1077,"02/05/2026, 12:00:00 AM"
SEBAS,64367,"01/02/2026, 12:00:00 AM"
EVELYN,91875,"02/16/2026, 12:00:00 AM"
EVELYN,1077,"01/04/2026, 12:00:00 AM"
DANIELA,115927,"02/12/2026, 12:00:00 AM"
VALERIA,44350,"01/13/2026, 12:00:00 AM"
EVELYN,44802,"02/21/2026, 12:00:00 AM"
SEBAS,526758,"02/28/2026, 12:00:00 AM"
EVELYN,320611,"02/10/2026, 12:00:00 AM"
CHOCHO,103180,"01/02/2026, 12:00:00 AM"
CARO,810,"02/02/2026, 12:00:00 AM"
EDWIN,129300,"01/01/2026, 12:00:00 AM"
CHOCHO,257277,"01/10/2026, 12:00:00 AM"
DIEGO,380681,"02/25/2026, 12:00:00 AM"
MAGALY,201599,"01/21/2026, 12:00:00 AM"
SEBAS,769542,"02/17/2026, 12:00:00 AM"
SEBAS,513985,"01/23/2026, 12:00:00 AM"
CARO,1253,"02/22/2026, 12:00:00 AM"
SEBAS,266621,"02/02/2026, 12:00:00 AM"
DIEGO,388256,"01/17/2026, 12:00:00 AM"
SEBAS,588494,"02/06/2026, 12:00:00 AM"
DANIELA,790,"01/31/2026, 12:00:00 AM"
VALERIA,61722,"01/18/2026, 12:00:00 AM"
DANIELA,1036917,"02/08/2026, 12:00:00 AM"
MAGALY,785367,"01/01/2026, 12:00:00 AM"
CHOCHO,1034,"02/06/2026, 12:00:00 AM"
CARO,889498,"02/02/2026, 12:00:00 AM"
EVELYN,104935,"02/19/2026, 12:00:00 AM"
